"No.","Time","Source","Destination","Protocol","Length","Info"
"1291","12.203464951","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=246198 Win=468864 Len=0 TSval=921951546 TSecr=3413637302"
"1292","12.204204570","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data [TCP segment of a reassembled PDU]"
"1293","12.204218526","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=247406 Win=471808 Len=0 TSval=921951547 TSecr=3413637303"
"1294","12.204274041","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=247406 Ack=4419 Win=77056 Len=1208 TSval=3413637303 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1295","12.204287877","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=248614 Win=474624 Len=0 TSval=921951547 TSecr=3413637303"
"1296","12.204297405","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=248614 Ack=4419 Win=77056 Len=1208 TSval=3413637303 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1297","12.204306973","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=249822 Win=477440 Len=0 TSval=921951547 TSecr=3413637303"
"1298","12.205030632","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=249822 Ack=4419 Win=77056 Len=1208 TSval=3413637303 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1299","12.205046091","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=251030 Win=480384 Len=0 TSval=921951548 TSecr=3413637303"
"1300","12.205095644","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=251030 Ack=4419 Win=77056 Len=1208 TSval=3413637303 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1301","12.205106103","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=252238 Win=483200 Len=0 TSval=921951548 TSecr=3413637303"
"1302","12.205117114","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=252238 Ack=4419 Win=77056 Len=1208 TSval=3413637303 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1303","12.205126943","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=253446 Win=486016 Len=0 TSval=921951548 TSecr=3413637303"
"1304","12.205829201","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=253446 Ack=4419 Win=77056 Len=1208 TSval=3413637304 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1305","12.205846253","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=254654 Win=488960 Len=0 TSval=921951548 TSecr=3413637304"
"1306","12.205901547","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=254654 Ack=4419 Win=77056 Len=1208 TSval=3413637304 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1307","12.205911606","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=255862 Win=491776 Len=0 TSval=921951548 TSecr=3413637304"
"1308","12.205921375","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=255862 Ack=4419 Win=77056 Len=1208 TSval=3413637304 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1309","12.205927937","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=257070 Win=494592 Len=0 TSval=921951548 TSecr=3413637304"
"1310","12.206868173","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","2502","443  >  59580 [ACK] Seq=257070 Ack=4419 Win=77056 Len=2416 TSval=3413637305 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1311","12.206892027","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=259486 Win=499456 Len=0 TSval=921951549 TSecr=3413637305"
"1312","12.206903168","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=259486 Ack=4419 Win=77056 Len=1208 TSval=3413637305 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1313","12.206909450","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=260694 Win=502272 Len=0 TSval=921951549 TSecr=3413637305"
"1314","12.207482306","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=260694 Ack=4419 Win=77056 Len=1208 TSval=3413637306 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1315","12.207493257","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=261902 Win=505216 Len=0 TSval=921951550 TSecr=3413637306"
"1316","12.207504378","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data [TCP segment of a reassembled PDU]"
"1317","12.207509337","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=263110 Win=508032 Len=0 TSval=921951550 TSecr=3413637306"
"1318","12.207548611","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=263110 Ack=4419 Win=77056 Len=1208 TSval=3413637306 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1319","12.207554742","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=264318 Win=510848 Len=0 TSval=921951550 TSecr=3413637306"
"1320","12.208305512","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=264318 Ack=4419 Win=77056 Len=1208 TSval=3413637307 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1321","12.208315691","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=265526 Win=513792 Len=0 TSval=921951551 TSecr=3413637307"
"1322","12.208326351","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=265526 Ack=4419 Win=77056 Len=1208 TSval=3413637307 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1323","12.208331040","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=266734 Win=516608 Len=0 TSval=921951551 TSecr=3413637307"
"1324","12.208873589","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=266734 Ack=4419 Win=77056 Len=1208 TSval=3413637307 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1325","12.208882145","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=267942 Win=519424 Len=0 TSval=921951551 TSecr=3413637307"
"1326","12.208895200","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","2502","443  >  59580 [ACK] Seq=267942 Ack=4419 Win=77056 Len=2416 TSval=3413637307 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1327","12.208900049","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=270358 Win=524288 Len=0 TSval=921951551 TSecr=3413637307"
"1328","12.209936856","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=270358 Ack=4419 Win=77056 Len=1208 TSval=3413637308 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1329","12.209989876","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=271566 Win=527104 Len=0 TSval=921951553 TSecr=3413637308"
"1330","12.210033297","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","2502","443  >  59580 [ACK] Seq=271566 Ack=4419 Win=77056 Len=2416 TSval=3413637308 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1331","12.210063514","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=273982 Win=531968 Len=0 TSval=921951553 TSecr=3413637308"
"1332","12.210603608","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=273982 Ack=4419 Win=77056 Len=1208 TSval=3413637309 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1333","12.210628154","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=275190 Win=534784 Len=0 TSval=921951553 TSecr=3413637309"
"1334","12.210677998","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=275190 Ack=4419 Win=77056 Len=1208 TSval=3413637309 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1335","12.210700781","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=276398 Win=537728 Len=0 TSval=921951553 TSecr=3413637309"
"1336","12.210717172","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=276398 Ack=4419 Win=77056 Len=1208 TSval=3413637309 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1337","12.210735326","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=277606 Win=540544 Len=0 TSval=921951553 TSecr=3413637309"
"1338","12.211417317","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=277606 Ack=4419 Win=77056 Len=1208 TSval=3413637310 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1339","12.211435020","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=278814 Win=543360 Len=0 TSval=921951554 TSecr=3413637310"
"1340","12.211450579","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","2502","Application Data [TCP segment of a reassembled PDU]"
"1341","12.211459756","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=281230 Win=548224 Len=0 TSval=921951554 TSecr=3413637310"
"1342","12.212080743","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=281230 Ack=4419 Win=77056 Len=1208 TSval=3413637311 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1343","12.212095420","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=282438 Win=551040 Len=0 TSval=921951555 TSecr=3413637311"
"1344","12.212160442","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=282438 Ack=4419 Win=77056 Len=1208 TSval=3413637311 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1345","12.212171202","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=283646 Win=553984 Len=0 TSval=921951555 TSecr=3413637311"
"1346","12.212185990","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=283646 Ack=4419 Win=77056 Len=1208 TSval=3413637311 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1347","12.212193915","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=284854 Win=556800 Len=0 TSval=921951555 TSecr=3413637311"
"1348","12.212904500","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=284854 Ack=4419 Win=77056 Len=1208 TSval=3413637311 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1349","12.212915180","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=286062 Win=559616 Len=0 TSval=921951555 TSecr=3413637311"
"1350","12.212925689","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=286062 Ack=4419 Win=77056 Len=1208 TSval=3413637311 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1351","12.212930328","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=287270 Win=562560 Len=0 TSval=921951555 TSecr=3413637311"
"1352","12.212965865","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=287270 Ack=4419 Win=77056 Len=1208 TSval=3413637311 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1353","12.212971506","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=288478 Win=565376 Len=0 TSval=921951556 TSecr=3413637311"
"1354","12.213734529","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=288478 Ack=4419 Win=77056 Len=1208 TSval=3413637312 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1355","12.213740049","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=289686 Win=568192 Len=0 TSval=921951556 TSecr=3413637312"
"1356","12.213749797","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=289686 Ack=4419 Win=77056 Len=1208 TSval=3413637312 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1357","12.213754736","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=290894 Win=571008 Len=0 TSval=921951556 TSecr=3413637312"
"1358","12.213761820","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=290894 Ack=4419 Win=77056 Len=1208 TSval=3413637312 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1359","12.213766448","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=292102 Win=573952 Len=0 TSval=921951556 TSecr=3413637312"
"1360","12.214503002","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=292102 Ack=4419 Win=77056 Len=1208 TSval=3413637313 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1361","12.214508592","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=293310 Win=576768 Len=0 TSval=921951557 TSecr=3413637313"
"1362","12.214576209","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=293310 Ack=4419 Win=77056 Len=1208 TSval=3413637313 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1363","12.214580527","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=294518 Win=579584 Len=0 TSval=921951557 TSecr=3413637313"
"1364","12.214589975","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","1294","443  >  59580 [ACK] Seq=294518 Ack=4419 Win=77056 Len=1208 TSval=3413637313 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1365","12.214594894","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=295726 Win=582528 Len=0 TSval=921951557 TSecr=3413637313"
"1366","12.215366463","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data [TCP segment of a reassembled PDU]"
"1367","12.215383726","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=296934 Win=585344 Len=0 TSval=921951558 TSecr=3413637314"
"1368","12.215399365","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","2502","443  >  59580 [ACK] Seq=296934 Ack=4419 Win=77056 Len=2416 TSval=3413637314 TSecr=921951439 [TCP segment of a reassembled PDU]"
"1369","12.215410616","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=299350 Win=590208 Len=0 TSval=921951558 TSecr=3413637314"
"1370","12.216480656","2607:f8b0:4002:2a::9","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","671","Application Data"
"1371","12.216494041","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:2a::9","TCP","86","59580  >  443 [ACK] Seq=4419 Ack=299935 Win=592640 Len=0 TSval=921951559 TSecr=3413637315"
"1372","12.231032195","192.168.1.140","74.125.196.132","TLSv1.2","184","Application Data"
"1373","12.231139046","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","248","Application Data"
"1374","12.272634850","74.125.196.132","192.168.1.140","TCP","66","443  >  51958 [ACK] Seq=85 Ack=280 Win=264 Len=0 TSval=4259007598 TSecr=207332568"
"1375","12.273527496","74.125.196.132","192.168.1.140","TLSv1.2","179","Application Data"
"1376","12.273545089","74.125.196.132","192.168.1.140","TLSv1.2","1484","Application Data"
"1377","12.273559807","192.168.1.140","74.125.196.132","TCP","66","51958  >  443 [ACK] Seq=280 Ack=1616 Win=501 Len=0 TSval=207332610 TSecr=4259007599"
"1378","12.274273687","74.125.196.132","192.168.1.140","TLSv1.2","312","Application Data"
"1379","12.274790348","74.125.196.132","192.168.1.140","TLSv1.2","105","Application Data"
"1380","12.274845020","192.168.1.140","74.125.196.132","TCP","66","51958  >  443 [ACK] Seq=280 Ack=1901 Win=501 Len=0 TSval=207332611 TSecr=4259007600"
"1381","12.274891177","192.168.1.140","74.125.196.132","TLSv1.2","105","Application Data"
"1382","12.277005328","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  58832 [ACK] Seq=223374 Ack=5254 Win=469 Len=0 TSval=2965071884 TSecr=1505006572"
"1383","12.277494857","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","198","Application Data"
"1384","12.277619531","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
"1385","12.277719058","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1279","Application Data"
"1386","12.277758883","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","125","Application Data"
"1387","12.277800992","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TCP","86","58832  >  443 [ACK] Seq=5254 Ack=225926 Win=3554 Len=0 TSval=1505006618 TSecr=2965071885"
"1388","12.278002781","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","125","Application Data"
"1389","12.318441870","74.125.196.132","192.168.1.140","TCP","66","443  >  51958 [ACK] Seq=1901 Ack=319 Win=264 Len=0 TSval=4259007644 TSecr=207332611"
"1390","12.323593686","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  58832 [ACK] Seq=225926 Ack=5293 Win=469 Len=0 TSval=2965071932 TSecr=1505006619"
"1391","12.327014801","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","236","Application Data"
"1392","12.327338990","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","248","Application Data"
"1393","12.327475837","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","248","Application Data"
"1394","12.327617704","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","248","Application Data"
"1395","12.327794917","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","DNS","92","Standard query 0x00ec A i9.ytimg.com"
"1396","12.327807811","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","DNS","92","Standard query 0x60f7 AAAA i9.ytimg.com"
"1397","12.347100104","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","DNS","108","Standard query response 0x00ec A i9.ytimg.com A 172.217.164.78"
"1398","12.347606365","2603:9000:ad0c:2ea:6238:e0ff:fe79:e589","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","DNS","120","Standard query response 0x60f7 AAAA i9.ytimg.com AAAA 2607:f8b0:4002:815::200e"
"1399","12.350168597","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c07::5d","TLSv1.2","301","Application Data"
"1400","12.350269526","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:815::200e","TCP","94","60932  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2426918360 TSecr=0 WS=128"
"1401","12.364971658","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  58832 [ACK] Seq=225926 Ack=5443 Win=474 Len=0 TSval=2965071974 TSecr=1505006668"
"1402","12.365012265","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  58832 [ACK] Seq=225926 Ack=5605 Win=478 Len=0 TSval=2965071974 TSecr=1505006668"
"1403","12.365016873","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TCP","86","443  >  58832 [ACK] Seq=225926 Ack=5767 Win=482 Len=0 TSval=2965071974 TSecr=1505006668"
"1404","12.365936511","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","198","Application Data"
"1405","12.366159820","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
"1406","12.366203913","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TCP","86","58832  >  443 [ACK] Seq=5929 Ack=227246 Win=3563 Len=0 TSval=1505006707 TSecr=2965071975"
"1407","12.366402255","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
"1408","12.366415070","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
"1409","12.366428385","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TCP","86","58832  >  443 [ACK] Seq=5929 Ack=229662 Win=3556 Len=0 TSval=1505006707 TSecr=2965071975"
"1410","12.367272300","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
"1411","12.367284963","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1630","Application Data, Application Data, Application Data, Application Data"
"1412","12.367297367","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TCP","86","58832  >  443 [ACK] Seq=5929 Ack=232414 Win=3553 Len=0 TSval=1505006708 TSecr=2965071976"
"1413","12.367373890","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","2607:f8b0:4002:c06::77","TLSv1.2","125","Application Data"
"1414","12.367456666","2607:f8b0:4002:c06::77","2603:9000:ad0c:2ea:3a30:a9b4:71e6:94ca","TLSv1.2","1294","Application Data"
